data
"社会法-未成年人保护法2020-10-17：第六条 保护未成年人，是国家机关、武装力量、政党、人民团体、企业事业单位、社会组织、城乡基层群众性自治组织、未成年人的监护人以及其他成年人的共同责任。,国家、社会、学校和家庭应当教育和帮助未成年人维护自身合法权益，增强自我保护的意识和能力。"
"社会法-未成年人保护法2020-10-17：第七条 未成年人的父母或者其他监护人依法对未成年人承担监护职责。,国家采取措施指导、支持、帮助和监督未成年人的父母或者其他监护人履行监护职责。"
"社会法-未成年人保护法2020-10-17：第十五条 未成年人的父母或者其他监护人应当学习家庭教育知识，接受家庭教育指导，创造良好、和睦、文明的家庭环境。,共同生活的其他成年家庭成员应当协助未成年人的父母或者其他监护人抚养、教育和保护未成年人。"
"社会法-未成年人保护法2020-10-17：第十六条 未成年人的父母或者其他监护人应当履行下列监护职责：,（一）为未成年人提供生活、健康、安全等方面的保障；,（二）关注未成年人的生理、心理状况和情感需求；,（三）教育和引导未成年人遵纪守法、勤俭节约，养成良好的思想品德和行为习惯；,（四）对未成年人进行安全教育，提高未成年人的自我保护意识和能力；,（五）尊重未成年人受教育的权利，保障适龄未成年人依法接受并完成义务教育；,（六）保障未成年人休息、娱乐和体育锻炼的时间，引导未成年人进行有益身心健康的活动；,（七）妥善管理和保护未成年人的财产；,（八）依法代理未成年人实施民事法律行为；,（九）预防和制止未成年人的不良行为和违法犯罪行为，并进行合理管教；,（十）其他应当履行的监护职责。"
"社会法-未成年人保护法2020-10-17：第十七条 未成年人的父母或者其他监护人不得实施下列行为：,（一）虐待、遗弃、非法送养未成年人或者对未成年人实施家庭暴力；,（二）放任、教唆或者利用未成年人实施违法犯罪行为；,（三）放任、唆使未成年人参与邪教、迷信活动或者接受恐怖主义、分裂主义、极端主义等侵害；,（四）放任、唆使未成年人吸烟（含电子烟，下同）、饮酒、赌博、流浪乞讨或者欺凌他人；,（五）放任或者迫使应当接受义务教育的未成年人失学、辍学；,（六）放任未成年人沉迷网络，接触危害或者可能影响其身心健康的图书、报刊、电影、广播电视节目、音像制品、电子出版物和网络信息等；,（七）放任未成年人进入营业性娱乐场所、酒吧、互联网上网服务营业场所等不适宜未成年人活动的场所；,（八）允许或者迫使未成年人从事国家规定以外的劳动；,（九）允许、迫使未成年人结婚或者为未成年人订立婚约；,（十）违法处分、侵吞未成年人的财产或者利用未成年人牟取不正当利益；,（十一）其他侵犯未成年人身心健康、财产权益或者不依法履行未成年人保护义务的行为。"
社会法-未成年人保护法2020-10-17：第十八条 未成年人的父母或者其他监护人应当为未成年人提供安全的家庭生活环境，及时排除引发触电、烫伤、跌落等伤害的安全隐患；采取配备儿童安全座椅、教育未成年人遵守交通规则等措施，防止未成年人受到交通事故的伤害；提高户外安全保护意识，避免未成年人发生溺水、动物伤害等事故。
社会法-未成年人保护法2020-10-17：第十九条 未成年人的父母或者其他监护人应当根据未成年人的年龄和智力发展状况，在作出与未成年人权益有关的决定前，听取未成年人的意见，充分考虑其真实意愿。
社会法-未成年人保护法2020-10-17：第二十条 未成年人的父母或者其他监护人发现未成年人身心健康受到侵害、疑似受到侵害或者其他合法权益受到侵犯的，应当及时了解情况并采取保护措施；情况严重的，应当立即向公安、民政、教育等部门报告。
"社会法-未成年人保护法2020-10-17：第二十一条 未成年人的父母或者其他监护人不得使未满八周岁或者由于身体、心理原因需要特别照顾的未成年人处于无人看护状态，或者将其交由无民事行为能力、限制民事行为能力、患有严重传染性疾病或者其他不适宜的人员临时照护。,未成年人的父母或者其他监护人不得使未满十六周岁的未成年人脱离监护单独生活。"
"社会法-未成年人保护法2020-10-17：第二十二条 未成年人的父母或者其他监护人因外出务工等原因在一定期限内不能完全履行监护职责的，应当委托具有照护能力的完全民事行为能力人代为照护；无正当理由的，不得委托他人代为照护。,未成年人的父母或者其他监护人在确定被委托人时，应当综合考虑其道德品质、家庭状况、身心健康状况、与未成年人生活情感上的联系等情况，并听取有表达意愿能力未成年人的意见。,具有下列情形之一的，不得作为被委托人：,（一）曾实施性侵害、虐待、遗弃、拐卖、暴力伤害等违法犯罪行为；,（二）有吸毒、酗酒、赌博等恶习；,（三）曾拒不履行或者长期怠于履行监护、照护职责；,（四）其他不适宜担任被委托人的情形。"
"社会法-未成年人保护法2020-10-17：第二十三条 未成年人的父母或者其他监护人应当及时将委托照护情况书面告知未成年人所在学校、幼儿园和实际居住地的居民委员会、村民委员会，加强和未成年人所在学校、幼儿园的沟通；与未成年人、被委托人至少每周联系和交流一次，了解未成年人的生活、学习、心理等情况，并给予未成年人亲情关爱。,未成年人的父母或者其他监护人接到被委托人、居民委员会、村民委员会、学校、幼儿园等关于未成年人心理、行为异常的通知后，应当及时采取干预措施。"
"社会法-未成年人保护法2020-10-17：第三十三条 学校应当与未成年学生的父母或者其他监护人互相配合，合理安排未成年学生的学习时间，保障其休息、娱乐和体育锻炼的时间。,学校不得占用国家法定节假日、休息日及寒暑假期，组织义务教育阶段的未成年学生集体补课，加重其学习负担。,幼儿园、校外培训机构不得对学龄前未成年人进行小学课程教育。"
"社会法-未成年人保护法2020-10-17：第三十七条 学校、幼儿园应当根据需要，制定应对自然灾害、事故灾难、公共卫生事件等突发事件和意外伤害的预案，配备相应设施并定期进行必要的演练。,未成年人在校内、园内或者本校、本园组织的校外、园外活动中发生人身伤害事故的，学校、幼儿园应当立即救护，妥善处理，及时通知未成年人的父母或者其他监护人，并向有关部门报告。"
"社会法-未成年人保护法2020-10-17：第三十八条 学校、幼儿园不得安排未成年人参加商业性活动，不得向未成年人及其父母或者其他监护人推销或者要求其购买指定的商品和服务。,学校、幼儿园不得与校外培训机构合作为未成年人提供有偿课程辅导。"
"社会法-未成年人保护法2020-10-17：第三十九条 学校应当建立学生欺凌防控工作制度，对教职员工、学生等开展防治学生欺凌的教育和培训。,学校对学生欺凌行为应当立即制止，通知实施欺凌和被欺凌未成年学生的父母或者其他监护人参与欺凌行为的认定和处理；对相关未成年学生及时给予心理辅导、教育和引导；对相关未成年学生的父母或者其他监护人给予必要的家庭教育指导。,对实施欺凌的未成年学生，学校应当根据欺凌行为的性质和程度，依法加强管教。对严重的欺凌行为，学校不得隐瞒，应当及时向公安机关、教育行政部门报告，并配合相关部门依法处理。"
"社会法-未成年人保护法2020-10-17：第四十三条 居民委员会、村民委员会应当设置专人专岗负责未成年人保护工作，协助政府有关部门宣传未成年人保护方面的法律法规，指导、帮助和监督未成年人的父母或者其他监护人依法履行监护职责，建立留守未成年人、困境未成年人的信息档案并给予关爱帮扶。,居民委员会、村民委员会应当协助政府有关部门监督未成年人委托照护情况，发现被委托人缺乏照护能力、怠于履行照护职责等情况，应当及时向政府有关部门报告，并告知未成年人的父母或者其他监护人，帮助、督促被委托人履行照护职责。"
社会法-未成年人保护法2020-10-17：第五十五条 生产、销售用于未成年人的食品、药品、玩具、用具和游戏游艺设备、游乐设施等，应当符合国家或者行业标准，不得危害未成年人的人身安全和身心健康。上述产品的生产者应当在显著位置标明注意事项，未标明注意事项的不得销售。
社会法-未成年人保护法2020-10-17：第五十七条 旅馆、宾馆、酒店等住宿经营者接待未成年人入住，或者接待未成年人和成年人共同入住时，应当询问父母或者其他监护人的联系方式、入住人员的身份关系等有关情况；发现有违法犯罪嫌疑的，应当立即向公安机关报告，并及时联系未成年人的父母或者其他监护人。
"社会法-未成年人保护法2020-10-17：第六十一条 任何组织或者个人不得招用未满十六周岁未成年人，国家另有规定的除外。,营业性娱乐场所、酒吧、互联网上网服务营业场所等不适宜未成年人活动的场所不得招用已满十六周岁的未成年人。,招用已满十六周岁未成年人的单位和个人应当执行国家在工种、劳动时间、劳动强度和保护措施等方面的规定，不得安排其从事过重、有毒、有害等危害未成年人身心健康的劳动或者危险作业。,任何组织或者个人不得组织未成年人进行危害其身心健康的表演等活动。经未成年人的父母或者其他监护人同意，未成年人参与演出、节目制作等活动，活动组织方应当根据国家有关规定，保障未成年人合法权益。"
"社会法-未成年人保护法2020-10-17：第六十三条 任何组织或者个人不得隐匿、毁弃、非法删除未成年人的信件、日记、电子邮件或者其他网络通讯内容。,除下列情形外，任何组织或者个人不得开拆、查阅未成年人的信件、日记、电子邮件或者其他网络通讯内容：,（一）无民事行为能力未成年人的父母或者其他监护人代未成年人开拆、查阅；,（二）因国家安全或者追查刑事犯罪依法进行检查；,（三）紧急情况下为了保护未成年人本人的人身安全。"
"社会法-未成年人保护法2020-10-17：第七十条 学校应当合理使用网络开展教学活动。未经学校允许，未成年学生不得将手机等智能终端产品带入课堂，带入学校的应当统一管理。,学校发现未成年学生沉迷网络的，应当及时告知其父母或者其他监护人，共同对未成年学生进行教育和引导，帮助其恢复正常的学习生活。"
"社会法-未成年人保护法2020-10-17：第七十一条 未成年人的父母或者其他监护人应当提高网络素养，规范自身使用网络的行为，加强对未成年人使用网络行为的引导和监督。,未成年人的父母或者其他监护人应当通过在智能终端产品上安装未成年人网络保护软件、选择适合未成年人的服务模式和管理功能等方式，避免未成年人接触危害或者可能影响其身心健康的网络信息，合理安排未成年人使用网络的时间，有效预防未成年人沉迷网络。"
"社会法-未成年人保护法2020-10-17：第七十二条 信息处理者通过网络处理未成年人个人信息的，应当遵循合法、正当和必要的原则。处理不满十四周岁未成年人个人信息的，应当征得未成年人的父母或者其他监护人同意，但法律、行政法规另有规定的除外。,未成年人、父母或者其他监护人要求信息处理者更正、删除未成年人个人信息的，信息处理者应当及时采取措施予以更正、删除，但法律、行政法规另有规定的除外。"
社会法-未成年人保护法2020-10-17：第七十六条 网络直播服务提供者不得为未满十六周岁的未成年人提供网络直播发布者账号注册服务；为年满十六周岁的未成年人提供网络直播发布者账号注册服务时，应当对其身份信息进行认证，并征得其父母或者其他监护人同意。
"社会法-未成年人保护法2020-10-17：第七十七条 任何组织或者个人不得通过网络以文字、图片、音视频等形式，对未成年人实施侮辱、诽谤、威胁或者恶意损害形象等网络欺凌行为。,遭受网络欺凌的未成年人及其父母或者其他监护人有权通知网络服务提供者采取删除、屏蔽、断开链接等措施。网络服务提供者接到通知后，应当及时采取必要的措施制止网络欺凌行为，防止信息扩散。"
"社会法-未成年人保护法2020-10-17：第八十三条 各级人民政府应当保障未成年人受教育的权利，并采取措施保障留守未成年人、困境未成年人、残疾未成年人接受义务教育。,对尚未完成义务教育的辍学未成年学生，教育行政部门应当责令父母或者其他监护人将其送入学校接受义务教育。"
"社会法-未成年人保护法2020-10-17：第九十二条 具有下列情形之一的，民政部门应当依法对未成年人进行临时监护：,（一）未成年人流浪乞讨或者身份不明，暂时查找不到父母或者其他监护人；,（二）监护人下落不明且无其他人可以担任监护人；,（三）监护人因自身客观原因或者因发生自然灾害、事故灾难、公共卫生事件等突发事件不能履行监护职责，导致未成年人监护缺失；,（四）监护人拒绝或者怠于履行监护职责，导致未成年人处于无人照料的状态；,（五）监护人教唆、利用未成年人实施违法犯罪行为，未成年人需要被带离安置；,（六）未成年人遭受监护人严重伤害或者面临人身安全威胁，需要被紧急安置；,（七）法律规定的其他情形。"
"社会法-未成年人保护法2020-10-17：第九十三条 对临时监护的未成年人，民政部门可以采取委托亲属抚养、家庭寄养等方式进行安置，也可以交由未成年人救助保护机构或者儿童福利机构进行收留、抚养。,临时监护期间，经民政部门评估，监护人重新具备履行监护职责条件的，民政部门可以将未成年人送回监护人抚养。"
"社会法-未成年人保护法2020-10-17：第九十四条 具有下列情形之一的，民政部门应当依法对未成年人进行长期监护：,（一）查找不到未成年人的父母或者其他监护人；,（二）监护人死亡或者被宣告死亡且无其他人可以担任监护人；,（三）监护人丧失监护能力且无其他人可以担任监护人；,（四）人民法院判决撤销监护人资格并指定由民政部门担任监护人；,（五）法律规定的其他情形。"
社会法-未成年人保护法2020-10-17：第九十五条 民政部门进行收养评估后，可以依法将其长期监护的未成年人交由符合条件的申请人收养。收养关系成立后，民政部门与未成年人的监护关系终止。
"社会法-未成年人保护法2020-10-17：第九十六条 民政部门承担临时监护或者长期监护职责的，财政、教育、卫生健康、公安等部门应当根据各自职责予以配合。,县级以上人民政府及其民政部门应当根据需要设立未成年人救助保护机构、儿童福利机构，负责收留、抚养由民政部门监护的未成年人。"
社会法-未成年人保护法2020-10-17：第九十九条 地方人民政府应当培育、引导和规范有关社会组织、社会工作者参与未成年人保护工作，开展家庭教育指导服务，为未成年人的心理辅导、康复救助、监护及收养评估等提供专业服务。
"社会法-未成年人保护法2020-10-17：第一百零七条 人民法院审理继承案件，应当依法保护未成年人的继承权和受遗赠权。,人民法院审理离婚案件，涉及未成年子女抚养问题的，应当尊重已满八周岁未成年子女的真实意愿，根据双方具体情况，按照最有利于未成年子女的原则依法处理。"
"社会法-未成年人保护法2020-10-17：第一百零八条 未成年人的父母或者其他监护人不依法履行监护职责或者严重侵犯被监护的未成年人合法权益的，人民法院可以根据有关人员或者单位的申请，依法作出人身安全保护令或者撤销监护人资格。,被撤销监护人资格的父母或者其他监护人应当依法继续负担抚养费用。"
社会法-未成年人保护法2020-10-17：第一百零九条 人民法院审理离婚、抚养、收养、监护、探望等案件涉及未成年人的，可以自行或者委托社会组织对未成年人的相关情况进行社会调查。
"社会法-未成年人保护法2020-10-17：第一百一十八条 未成年人的父母或者其他监护人不依法履行监护职责或者侵犯未成年人合法权益的，由其居住地的居民委员会、村民委员会予以劝诫、制止；情节严重的，居民委员会、村民委员会应当及时向公安机关报告。,公安机关接到报告或者公安机关、人民检察院、人民法院在办理案件过程中发现未成年人的父母或者其他监护人存在上述情形的，应当予以训诫，并可以责令其接受家庭教育指导。"
"社会法-未成年人保护法2020-10-17：第一百三十条 本法中下列用语的含义：,（一）密切接触未成年人的单位，是指学校、幼儿园等教育机构；校外培训机构；未成年人救助保护机构、儿童福利机构等未成年人安置、救助机构；婴幼儿照护服务机构、早期教育服务机构；校外托管、临时看护机构；家政服务机构；为未成年人提供医疗服务的医疗机构；其他对未成年人负有教育、培训、监护、救助、看护、医疗等职责的企业事业单位、社会组织等。,（二）学校，是指普通中小学、特殊教育学校、中等职业学校、专门学校。,（三）学生欺凌，是指发生在学生之间，一方蓄意或者恶意通过肢体、语言及网络等手段实施欺压、侮辱，造成另一方人身伤害、财产损失或者精神损害的行为。"
"社会法-残疾人保障法2018-10-26：第九条 残疾人的扶养人必须对残疾人履行扶养义务。,残疾人的监护人必须履行监护职责，尊重被监护人的意愿，维护被监护人的合法权益。,残疾人的亲属、监护人应当鼓励和帮助残疾人增强自立能力。,禁止对残疾人实施家庭暴力，禁止虐待、遗弃残疾人。"
"社会法-残疾人保障法2018-10-26：第二十五条 普通教育机构对具有接受普通教育能力的残疾人实施教育，并为其学习提供便利和帮助。,普通小学、初级中等学校，必须招收能适应其学习生活的残疾儿童、少年入学；普通高级中等学校、中等职业学校和高等学校，必须招收符合国家规定的录取要求的残疾考生入学，不得因其残疾而拒绝招收；拒绝招收的，当事人或者其亲属、监护人可以要求有关部门处理，有关部门应当责令该学校招收。,普通幼儿教育机构应当接收能适应其生活的残疾幼儿。"
社会法-社会保险法2018-12-29：第十四条 个人账户不得提前支取，记账利率不得低于银行定期存款利率，免征利息税。个人死亡的，个人账户余额可以继承。
"社会法-社会保险法2018-12-29：第四十一条 职工所在用人单位未依法缴纳工伤保险费，发生工伤事故的，由用人单位支付工伤保险待遇。用人单位不支付的，从工伤保险基金中先行支付。,从工伤保险基金中先行支付的工伤保险待遇应当由用人单位偿还。用人单位不偿还的，社会保险经办机构可以依照本法第六十三条的规定追偿。"
社会法-家庭教育促进法2021-10-23：第二条 本法所称家庭教育，是指父母或者其他监护人为促进未成年人全面健康成长，对其实施的道德品质、身体素质、生活技能、文化修养、行为习惯等方面的培育、引导和影响。
"社会法-家庭教育促进法2021-10-23：第四条 未成年人的父母或者其他监护人负责实施家庭教育。,国家和社会为家庭教育提供指导、支持和服务。,国家工作人员应当带头树立良好家风，履行家庭教育责任。"
"社会法-家庭教育促进法2021-10-23：第十四条 父母或者其他监护人应当树立家庭是第一个课堂、家长是第一任老师的责任意识，承担对未成年人实施家庭教育的主体责任，用正确思想、方法和行为教育未成年人养成良好思想、品行和习惯。,共同生活的具有完全民事行为能力的其他家庭成员应当协助和配合未成年人的父母或者其他监护人实施家庭教育。"
社会法-家庭教育促进法2021-10-23：第十五条 未成年人的父母或者其他监护人及其他家庭成员应当注重家庭建设，培育积极健康的家庭文化，树立和传承优良家风，弘扬中华民族家庭美德，共同构建文明、和睦的家庭关系，为未成年人健康成长营造良好的家庭环境。
"社会法-家庭教育促进法2021-10-23：第十六条 未成年人的父母或者其他监护人应当针对不同年龄段未成年人的身心发展特点，以下列内容为指引，开展家庭教育：,（一）教育未成年人爱党、爱国、爱人民、爱集体、爱社会主义，树立维护国家统一的观念，铸牢中华民族共同体意识，培养家国情怀；,（二）教育未成年人崇德向善、尊老爱幼、热爱家庭、勤俭节约、团结互助、诚信友爱、遵纪守法，培养其良好社会公德、家庭美德、个人品德意识和法治意识；,（三）帮助未成年人树立正确的成才观，引导其培养广泛兴趣爱好、健康审美追求和良好学习习惯，增强科学探索精神、创新意识和能力；,（四）保证未成年人营养均衡、科学运动、睡眠充足、身心愉悦，引导其养成良好生活习惯和行为习惯，促进其身心健康发展；,（五）关注未成年人心理健康，教导其珍爱生命，对其进行交通出行、健康上网和防欺凌、防溺水、防诈骗、防拐卖、防性侵等方面的安全知识教育，帮助其掌握安全知识和技能，增强其自我保护的意识和能力；,（六）帮助未成年人树立正确的劳动观念，参加力所能及的劳动，提高生活自理能力和独立生活能力，养成吃苦耐劳的优秀品格和热爱劳动的良好习惯。"
"社会法-家庭教育促进法2021-10-23：第十七条 未成年人的父母或者其他监护人实施家庭教育，应当关注未成年人的生理、心理、智力发展状况，尊重其参与相关家庭事务和发表意见的权利，合理运用以下方式方法：,（一）亲自养育，加强亲子陪伴；,（二）共同参与，发挥父母双方的作用；,（三）相机而教，寓教于日常生活之中；,（四）潜移默化，言传与身教相结合；,（五）严慈相济，关心爱护与严格要求并重；,（六）尊重差异，根据年龄和个性特点进行科学引导；,（七）平等交流，予以尊重、理解和鼓励；,（八）相互促进，父母与子女共同成长；,（九）其他有益于未成年人全面发展、健康成长的方式方法。"
社会法-家庭教育促进法2021-10-23：第十八条 未成年人的父母或者其他监护人应当树立正确的家庭教育理念，自觉学习家庭教育知识，在孕期和未成年人进入婴幼儿照护服务机构、幼儿园、中小学校等重要时段进行有针对性的学习，掌握科学的家庭教育方法，提高家庭教育的能力。
社会法-家庭教育促进法2021-10-23：第十九条 未成年人的父母或者其他监护人应当与中小学校、幼儿园、婴幼儿照护服务机构、社区密切配合，积极参加其提供的公益性家庭教育指导和实践活动，共同促进未成年人健康成长。
社会法-家庭教育促进法2021-10-23：第二十一条 未成年人的父母或者其他监护人依法委托他人代为照护未成年人的，应当与被委托人、未成年人保持联系，定期了解未成年人学习、生活情况和心理状况，与被委托人共同履行家庭教育责任。
社会法-家庭教育促进法2021-10-23：第二十二条 未成年人的父母或者其他监护人应当合理安排未成年人学习、休息、娱乐和体育锻炼的时间，避免加重未成年人学习负担，预防未成年人沉迷网络。
社会法-家庭教育促进法2021-10-23：第二十三条 未成年人的父母或者其他监护人不得因性别、身体状况、智力等歧视未成年人，不得实施家庭暴力，不得胁迫、引诱、教唆、纵容、利用未成年人从事违反法律法规和社会公德的活动。
"社会法-家庭教育促进法2021-10-23：第二十九条 家庭教育指导机构应当及时向有需求的家庭提供服务。,对于父母或者其他监护人履行家庭教育责任存在一定困难的家庭，家庭教育指导机构应当根据具体情况，与相关部门协作配合，提供有针对性的服务。"
"社会法-家庭教育促进法2021-10-23：第三十条 设区的市、县、乡级人民政府应当结合当地实际采取措施，对留守未成年人和困境未成年人家庭建档立卡，提供生活帮扶、创业就业支持等关爱服务，为留守未成年人和困境未成年人的父母或者其他监护人实施家庭教育创造条件。,教育行政部门、妇女联合会应当采取有针对性的措施，为留守未成年人和困境未成年人的父母或者其他监护人实施家庭教育提供服务，引导其积极关注未成年人身心健康状况、加强亲情关爱。"
社会法-家庭教育促进法2021-10-23：第三十三条 儿童福利机构、未成年人救助保护机构应当对本机构安排的寄养家庭、接受救助保护的未成年人的父母或者其他监护人提供家庭教育指导。
社会法-家庭教育促进法2021-10-23：第三十八条 居民委员会、村民委员会可以依托城乡社区公共服务设施，设立社区家长学校等家庭教育指导服务站点，配合家庭教育指导机构组织面向居民、村民的家庭教育知识宣传，为未成年人的父母或者其他监护人提供家庭教育指导服务。
社会法-家庭教育促进法2021-10-23：第四十条 中小学校、幼儿园可以采取建立家长学校等方式，针对不同年龄段未成年人的特点，定期组织公益性家庭教育指导服务和实践活动，并及时联系、督促未成年人的父母或者其他监护人参加。
社会法-家庭教育促进法2021-10-23：第四十三条 中小学校发现未成年学生严重违反校规校纪的，应当及时制止、管教，告知其父母或者其他监护人，并为其父母或者其他监护人提供有针对性的家庭教育指导服务；发现未成年学生有不良行为或者严重不良行为的，按照有关法律规定处理。
社会法-家庭教育促进法2021-10-23：第四十四条 婴幼儿照护服务机构、早期教育服务机构应当为未成年人的父母或者其他监护人提供科学养育指导等家庭教育指导服务。
社会法-家庭教育促进法2021-10-23：第四十五条 医疗保健机构在开展婚前保健、孕产期保健、儿童保健、预防接种等服务时，应当对有关成年人、未成年人的父母或者其他监护人开展科学养育知识和婴幼儿早期发展的宣传和指导。
"社会法-家庭教育促进法2021-10-23：第四十八条 未成年人住所地的居民委员会、村民委员会、妇女联合会，未成年人的父母或者其他监护人所在单位，以及中小学校、幼儿园等有关密切接触未成年人的单位，发现父母或者其他监护人拒绝、怠于履行家庭教育责任，或者非法阻碍其他监护人实施家庭教育的，应当予以批评教育、劝诫制止，必要时督促其接受家庭教育指导。,未成年人的父母或者其他监护人依法委托他人代为照护未成年人，有关单位发现被委托人不依法履行家庭教育责任的，适用前款规定。"
社会法-家庭教育促进法2021-10-23：第四十九条 公安机关、人民检察院、人民法院在办理案件过程中，发现未成年人存在严重不良行为或者实施犯罪行为，或者未成年人的父母或者其他监护人不正确实施家庭教育侵害未成年人合法权益的，根据情况对父母或者其他监护人予以训诫，并可以责令其接受家庭教育指导。
"社会法-家庭教育促进法2021-10-23：第五十二条 家庭教育服务机构有下列情形之一的，由主管部门责令限期改正；拒不改正或者情节严重的，由主管部门责令停业整顿、吊销营业执照或者撤销登记：,（一）未依法办理设立手续；,（二）从事超出许可业务范围的行为或作虚假、引人误解宣传，产生不良后果；,（三）侵犯未成年人及其父母或者其他监护人合法权益。"
社会法-家庭教育促进法2021-10-23：第五十三条 未成年人的父母或者其他监护人在家庭教育过程中对未成年人实施家庭暴力的，依照《中华人民共和国未成年人保护法》、《中华人民共和国反家庭暴力法》等法律的规定追究法律责任。
社会法-反家庭暴力法2015-12-27：第十二条 未成年人的监护人应当以文明的方式进行家庭教育，依法履行监护和教育职责，不得实施家庭暴力。
"社会法-反家庭暴力法2015-12-27：第二十一条 监护人实施家庭暴力严重侵害被监护人合法权益的，人民法院可以根据被监护人的近亲属、居民委员会、村民委员会、县级人民政府民政部门等有关人员或者单位的申请，依法撤销其监护人资格，另行指定监护人。,被撤销监护人资格的加害人，应当继续负担相应的赡养、扶养、抚养费用。"
"社会法-劳动法2018-12-29：第四十九条 确定和调整最低工资标准应当综合参考下列因素：,（一）劳动者本人及平均赡养人口的最低生活费用；,（二）社会平均工资水平；,（三）劳动生产率；,（四）就业状况；,（五）地区之间经济发展水平的差异。"
"社会法-红十字会法2017-02-24：第二十七条 自然人、法人或者其他组织有下列情形之一，造成损害的，依法承担民事责任；构成违反治安管理行为的，依法给予治安管理处罚；构成犯罪的，依法追究刑事责任:,（一）冒用、滥用、篡改红十字标志和名称的；,（二）利用红十字标志和名称牟利的；,（三）制造、发布、传播虚假信息，损害红十字会名誉的；,（四）盗窃、损毁或者以其他方式侵害红十字会财产的；,（五）阻碍红十字会工作人员依法履行救援、救助、救护职责的；,（六）法律、法规规定的其他情形。,红十字会及其工作人员有前款第一项、第二项所列行为的，按照前款规定处罚。"
"社会法-妇女权益保障法2018-10-26：第十八条 父母或者其他监护人必须履行保障适龄女性儿童少年接受义务教育的义务。,除因疾病或者其他特殊情况经当地人民政府批准的以外，对不送适龄女性儿童少年入学的父母或者其他监护人，由当地人民政府予以批评教育，并采取有效措施，责令送适龄女性儿童少年入学。,政府、社会、学校应当采取有效措施，解决适龄女性儿童少年就学存在的实际困难，并创造条件，保证贫困、残疾和流动人口中的适龄女性儿童少年完成义务教育。"
"社会法-妇女权益保障法2018-10-26：第三十四条 妇女享有的与男子平等的财产继承权受法律保护。在同一顺序法定继承人中，不得歧视妇女。,丧偶妇女有权处分继承的财产，任何人不得干涉。"
社会法-妇女权益保障法2018-10-26：第三十五条 丧偶妇女对公、婆尽了主要赡养义务的，作为公、婆的第一顺序法定继承人，其继承权不受子女代位继承的影响。
"社会法-妇女权益保障法2018-10-26：第四十九条 父母双方对未成年子女享有平等的监护权。,父亲死亡、丧失行为能力或者有其他情形不能担任未成年子女的监护人的，母亲的监护权任何人不得干涉。"
社会法-预防未成年人犯罪法2020-12-26：第十六条 未成年人的父母或者其他监护人对未成年人的预防犯罪教育负有直接责任，应当依法履行监护职责，树立优良家风，培养未成年人良好品行；发现未成年人心理或者行为异常的，应当及时了解情况并进行教育、引导和劝诫，不得拒绝或者怠于履行监护职责。
"社会法-预防未成年人犯罪法2020-12-26：第十九条 学校应当配备专职或者兼职的心理健康教育教师，开展心理健康教育。学校可以根据实际情况与专业心理健康机构合作，建立心理健康筛查和早期干预机制，预防和解决学生心理、行为异常问题。,学校应当与未成年学生的父母或者其他监护人加强沟通，共同做好未成年学生心理健康教育；发现未成年学生可能患有精神障碍的，应当立即告知其父母或者其他监护人送相关专业机构诊治。"
"社会法-预防未成年人犯罪法2020-12-26：第二十二条 教育行政部门、学校应当通过举办讲座、座谈、培训等活动，介绍科学合理的教育方法，指导教职员工、未成年学生的父母或者其他监护人有效预防未成年人犯罪。,学校应当将预防犯罪教育计划告知未成年学生的父母或者其他监护人。未成年学生的父母或者其他监护人应当配合学校对未成年学生进行有针对性的预防犯罪教育。"
社会法-预防未成年人犯罪法2020-12-26：第二十五条 居民委员会、村民委员会应当积极开展有针对性的预防未成年人犯罪宣传活动，协助公安机关维护学校周围治安，及时掌握本辖区内未成年人的监护、就学和就业情况，组织、引导社区社会组织参与预防未成年人犯罪工作。
社会法-预防未成年人犯罪法2020-12-26：第二十九条 未成年人的父母或者其他监护人发现未成年人有不良行为的，应当及时制止并加强管教。
社会法-预防未成年人犯罪法2020-12-26：第三十条 公安机关、居民委员会、村民委员会发现本辖区内未成年人有不良行为的，应当及时制止，并督促其父母或者其他监护人依法履行监护职责。
社会法-预防未成年人犯罪法2020-12-26：第三十二条 学校和家庭应当加强沟通，建立家校合作机制。学校决定对未成年学生采取管理教育措施的，应当及时告知其父母或者其他监护人；未成年学生的父母或者其他监护人应当支持、配合学校进行管理教育。
社会法-预防未成年人犯罪法2020-12-26：第三十四条 未成年学生旷课、逃学的，学校应当及时联系其父母或者其他监护人，了解有关情况；无正当理由的，学校和未成年学生的父母或者其他监护人应当督促其返校学习。
"社会法-预防未成年人犯罪法2020-12-26：第三十五条 未成年人无故夜不归宿、离家出走的，父母或者其他监护人、所在的寄宿制学校应当及时查找，必要时向公安机关报告。,收留夜不归宿、离家出走未成年人的，应当及时联系其父母或者其他监护人、所在学校；无法取得联系的，应当及时向公安机关报告。"
社会法-预防未成年人犯罪法2020-12-26：第三十六条 对夜不归宿、离家出走或者流落街头的未成年人，公安机关、公共场所管理机构等发现或者接到报告后，应当及时采取有效保护措施，并通知其父母或者其他监护人、所在的寄宿制学校，必要时应当护送其返回住所、学校；无法与其父母或者其他监护人、学校取得联系的，应当护送未成年人到救助保护机构接受救助。
